Run,Count,Cheat,Terminal,Size,Depth,Speed,Angle,Reward,Gain,From Start,To Middle,Distracted,Time,Duration,Optimal,Combined,Agent,Driver
1,112,0,0,6,1,17.4221534720,0.0121015152,105.3202760661,0.9824171520,356.8849182128,0.0172648113,0,24.9899999999,26.2460000190,0.0247493104,0.5000000000,0.5000000000,0.0
1,113,0,0,6,1,17.3984947200,0.0390758656,106.2646055083,0.9443294421,358.6574096679,0.0399251319,0,25.0919999999,26.2460000190,0.0231121904,1.0,1.0,0.0
1,114,0,0,6,1,17.3952274432,0.0357510880,107.2135485572,0.9489430489,360.4255676269,0.0090174991,0,25.1939999999,26.2460000190,0.0746294016,-1.0,-1.0,0.0
1,115,0,0,6,1,17.4451122176,0.0228583248,108.1805963512,0.9670477939,362.1978149414,0.0082398736,0,25.2959999999,26.2460000190,0.0682795520,0.0,0.0,0.0
1,116,0,0,6,1,17.4760913920,0.0307586272,109.1365095304,0.9559131791,363.9753417968,0.0256302524,0,25.3979999999,26.2460000190,0.0436561856,0.0,0.0,0.0
1,117,0,0,6,1,17.3865528064,0.0210437072,110.1061330924,0.9696235620,365.7508544921,0.0149768833,0,25.4999999999,26.2460000190,0.0587446464,0.5000000000,0.5000000000,0.0
1,118,0,0,6,1,17.3609790720,0.0916048128,110.9804775591,0.8743444667,367.5174865722,0.0442623756,0,25.6019999999,26.2460000190,0.0401905184,1.0,1.0,0.0
1,119,0,0,6,1,17.1287422208,0.0113460216,111.9639832975,0.9835057383,369.2739868164,0.0515063591,0,25.7039999999,26.2460000190,0.1749522944,1.0,1.0,0.0
1,120,0,0,6,1,17.1103267712,0.1269597952,112.7941682930,0.8301849954,371.0084533691,0.0220279693,0,25.8059999999,26.2460000190,0.0216693040,-1.0,-1.0,0.0
1,121,0,0,6,1,16.9685593088,0.1159044608,113.6379166287,0.8437483356,372.7422790527,0.0916142761,0,25.9079999999,26.2460000190,0.2424753408,-1.0,-1.0,0.0
1,122,0,0,6,1,16.7115993600,0.0005911030,114.6370505231,0.9991338944,374.4580688476,0.0845850631,0,26.0099999999,26.2460000190,0.2213612288,-1.0,-1.0,0.0
